device_brand,device_model,week_start,total_reviews,total_complaints,complaint_rate,roll_mean,roll_std
Google,Pixel 6,2025-08-04,11,4,0.36363636363636365,0.30765993265993263,0.09315381264112205
Google,Pixel 6,2025-08-11,18,10,0.5555555555555556,0.36900252525252525,0.11646846138416266
Google,Pixel 6,2025-08-18,16,3,0.1875,0.35858585858585856,0.1311144816378953
Google,Pixel 6,2025-08-25,13,3,0.23076923076923078,0.3507511007511008,0.13812594275980392
Google,Pixel 6,2025-09-01,15,9,0.6,0.374993524993525,0.16924506221141317
Google,Pixel 6,2025-09-08,7,2,0.2857142857142857,0.37052923927923925,0.17156061216564614
Google,Pixel 6,2025-09-15,10,3,0.3,0.3599231786731787,0.17402134866875366
Google,Pixel 6,2025-09-22,14,5,0.35714285714285715,0.3268543956043956,0.14600793525265798
Google,Pixel 6,2025-09-29,16,7,0.4375,0.36852106227106224,0.13341493268360738
Google,Pixel 6,2025-10-06,14,4,0.2857142857142857,0.37767857142857136,0.1235928449649519
Google,Pixel 6,2025-10-13,9,5,0.5555555555555556,0.370271164021164,0.10794456207306403
Google,Pixel 7a,2022-10-17,9,4,0.4444444444444444,,
Google,Pixel 7a,2022-10-24,16,6,0.375,,
Google,Pixel 7a,2022-10-31,19,3,0.15789473684210525,0.32577972709551656,0.14948130378191243
Google,Pixel 7a,2022-11-07,14,7,0.5,0.36933479532163743,0.14994871120804973
Google,Pixel 7a,2022-11-14,14,6,0.42857142857142855,0.3811821219715957,0.13253398710696956
Google,Pixel 7a,2022-11-21,18,4,0.2222222222222222,0.35468880534670005,0.1351428175875363
Google,Pixel 7a,2022-11-28,16,8,0.5,0.36394806460595935,0.1441268684021367
Google,Pixel 7a,2022-12-05,19,7,0.3684210526315789,0.36285157337788915,0.1440509767859129
Google,Pixel 7a,2022-12-12,15,2,0.13333333333333333,0.3587580061264271,0.151211238655213
Google,Pixel 7a,2022-12-19,14,6,0.42857142857142855,0.34685324422166525,0.14028433017430444
Google,Pixel 7a,2022-12-26,14,4,0.2857142857142857,0.32304372041214147,0.13568877367858687
Google,Pixel 7a,2023-01-02,16,11,0.6875,0.40059001670843775,0.1890185458255985
Google,Pixel 7a,2023-01-09,24,7,0.2916666666666667,0.3658677944862155,0.1862193375780918
Google,Pixel 7a,2023-01-16,9,1,0.1111111111111111,0.32298280423280423,0.21318908166368739
Google,Pixel 7a,2023-01-23,14,4,0.2857142857142857,0.3483796296296296,0.19431929956734958
Google,Pixel 7a,2023-01-30,16,3,0.1875,0.3082010582010582,0.1992814973457028
Google,Pixel 7a,2023-02-06,17,3,0.17647058823529413,0.28999377528789294,0.206602907431515
Google,Pixel 7a,2023-02-13,16,7,0.4375,0.24832710862122628,0.11554568600606045
Google,Pixel 7a,2023-02-20,14,6,0.42857142857142855,0.2711445689386866,0.1372879502241614
Google,Pixel 7a,2023-02-27,17,7,0.4117647058823529,0.3212535014005602,0.12110969490404346
Google,Pixel 7a,2023-03-06,14,5,0.35714285714285715,0.3331582633053221,0.12042629352985967
Google,Pixel 7a,2023-03-13,10,3,0.3,0.3519082633053221,0.10028581816289091
Google,Pixel 7a,2023-03-20,20,9,0.45,0.3974964985994398,0.05772367696779605
Google,Pixel 7a,2023-03-27,16,6,0.375,0.3870798319327731,0.05461663679077221
Google,Pixel 7a,2023-04-03,19,10,0.5263157894736842,0.4033705587498157,0.07872440240614098
Google,Pixel 7a,2023-04-10,17,9,0.5294117647058824,0.42297840188707064,0.09433639434367398
Google,Pixel 7a,2023-04-17,23,8,0.34782608695652173,0.4214256068560147,0.09570356413637693
Google,Pixel 7a,2023-04-24,12,4,0.3333333333333333,0.4269811624115703,0.08789396613065806
Google,Pixel 7a,2023-05-01,14,3,0.21428571428571427,0.38769544812585593,0.12171773009614492
Google,Pixel 7a,2023-05-08,17,4,0.23529411764705882,0.36441113440036577,0.13703143043358984
Google,Pixel 7a,2023-05-15,17,4,0.23529411764705882,0.31590752242926157,0.11851628501499847
Google,Pixel 7a,2023-05-22,10,3,0.3,0.2776722283116145,0.056794208456368865
Google,Pixel 7a,2023-05-29,20,6,0.3,0.26970121381886086,0.047589187100567976
Google,Pixel 7a,2023-06-05,13,4,0.3076923076923077,0.2654277095453566,0.041493019151677364
Google,Pixel 7a,2023-06-12,13,4,0.3076923076923077,0.2809954751131222,0.03556687734495634
Google,Pixel 7a,2023-06-19,15,7,0.4666666666666667,0.3195575666163902,0.07718546717146879
Google,Pixel 7a,2023-06-26,12,4,0.3333333333333333,0.33589743589743587,0.06523109175859619
Google,Pixel 7a,2023-07-03,6,4,0.6666666666666666,0.397008547008547,0.14627899874714934
Google,Pixel 7a,2023-07-10,17,7,0.4117647058823529,0.4156359979889392,0.1383567286576122
Google,Pixel 7a,2023-07-17,8,4,0.5,0.4476872800402212,0.130395290020662
Google,Pixel 7a,2023-07-24,24,8,0.3333333333333333,0.4519607843137255,0.12520648075076427
Google,Pixel 7a,2023-07-31,22,7,0.3181818181818182,0.42721330956625075,0.13593324676122437
Google,Pixel 7a,2023-08-07,16,7,0.4375,0.4445744206773618,0.12796339700379333
Google,Pixel 7a,2023-08-14,21,5,0.23809523809523808,0.3731458492487904,0.09441355525241192
Google,Pixel 7a,2023-08-21,18,7,0.3888888888888889,0.36933321308321315,0.09299334075001377
Google,Pixel 7a,2023-08-28,14,5,0.35714285714285715,0.34552368927368926,0.06769378427864522
Google,Pixel 7a,2023-09-04,19,6,0.3157894736842105,0.3425997126655021,0.06869710781882518
Google,Pixel 7a,2023-09-11,13,4,0.3076923076923077,0.3408514609172504,0.06957070958277074
Google,Pixel 7a,2023-09-18,12,5,0.4166666666666667,0.3373792386950282,0.06408601331380309
Google,Pixel 7a,2023-09-25,17,5,0.29411764705882354,0.34671630685562577,0.04904335428387716
Google,Pixel 7a,2023-10-02,13,7,0.5384615384615384,0.37164508178440064,0.09304332028536504
Google,Pixel 7a,2023-10-09,12,6,0.5,0.3954546055939245,0.10597038002667235
Google,Pixel 7a,2023-10-16,12,3,0.25,0.3844896933132227,0.11852235270474334
Google,Pixel 7a,2023-10-23,12,5,0.4166666666666667,0.40265208647561584,0.11260197553951398
Google,Pixel 7a,2023-10-30,18,7,0.3888888888888889,0.39802245684598625,0.1124815014158694
Google,Pixel 7a,2023-11-06,22,7,0.3181818181818182,0.4020331520331521,0.10839026232455645
Google,Pixel 7a,2023-11-13,14,5,0.35714285714285715,0.3718133718133718,0.08563325065256422
Google,Pixel 7a,2023-11-20,11,6,0.5454545454545454,0.3793891293891294,0.10004035286540315
Google,Pixel 7a,2023-11-27,16,7,0.4375,0.4106391293891294,0.07850644876218556
Google,Pixel 7a,2023-12-04,6,4,0.6666666666666666,0.45230579605579607,0.13108273300351214
Google,Pixel 7a,2023-12-11,21,7,0.3333333333333333,0.44304653679653677,0.1382257240442609
Google,Pixel 7a,2023-12-18,15,5,0.3333333333333333,0.44557178932178926,0.13560183007270107
Google,Pixel 7a,2023-12-25,17,5,0.29411764705882354,0.435067587641117,0.14587387239663144
Google,Pixel 7a,2024-01-01,17,8,0.47058823529411764,0.42258986928104575,0.13750506060613843
Google,Pixel 7a,2024-01-08,13,2,0.15384615384615385,0.3753142282554047,0.17500237920832465
Google,Pixel 7a,2024-01-15,17,2,0.11764705882352941,0.28381096028154856,0.12992167038515623
Google,Pixel 7a,2024-01-22,9,1,0.1111111111111111,0.24677392324451145,0.1439031076622465
Google,Pixel 7a,2024-01-29,15,6,0.4,0.2578850343556226,0.15413337105018743
Google,Pixel 7a,2024-02-05,17,4,0.23529411764705882,0.24808111278699516,0.15323597905333078
Google,Pixel 7a,2024-02-12,15,5,0.3333333333333333,0.2252052957935311,0.1200208564418162
Google,Pixel 7a,2024-02-19,19,8,0.42105263157894735,0.26973970874899666,0.13666689290108797
Google,Pixel 7a,2024-02-26,18,4,0.2222222222222222,0.28716890264877876,0.11890523507455965
Google,Pixel 7a,2024-03-04,16,5,0.3125,0.32073371746359364,0.08194877962637481
Google,Pixel 7a,2024-03-11,21,7,0.3333333333333333,0.3096226063524825,0.07309292502485255
Google,Pixel 7a,2024-03-18,17,4,0.23529411764705882,0.3096226063524825,0.07309292502485255
Google,Pixel 7a,2024-03-25,18,3,0.16666666666666666,0.2818448285747047,0.09160507729521128
Google,Pixel 7a,2024-04-01,17,9,0.5294117647058824,0.2999046840958606,0.12799302800601958
Google,Pixel 7a,2024-04-08,11,2,0.18181818181818182,0.2931706773618538,0.13382739043111738
Google,Pixel 7a,2024-04-15,11,4,0.36363636363636365,0.3016934046345811,0.13689764139349517
Google,Pixel 7a,2024-04-22,14,7,0.5,0.3294711824123589,0.15962431653306597
Google,Pixel 7a,2024-04-29,15,5,0.3333333333333333,0.3458110516934047,0.15293348937132184
Google,Pixel 7a,2024-05-06,13,4,0.3076923076923077,0.3693153251976781,0.12883235896021766
Google,Pixel 7a,2024-05-13,11,3,0.2727272727272727,0.32653457653457657,0.10555198792636815
Google,Pixel 7a,2024-05-20,19,8,0.42105263157894735,0.3664069848280375,0.08265359634883097
Google,Pixel 7a,2024-05-27,15,8,0.5333333333333333,0.39468981311086576,0.10697224329371186
Google,Pixel 7a,2024-06-03,15,5,0.3333333333333333,0.3669120353330879,0.09514205872786462
Google,Pixel 7a,2024-06-10,19,5,0.2631578947368421,0.35521612890033943,0.10399681129155625
Google,Pixel 7a,2024-06-17,13,5,0.38461538461538464,0.36803664172085226,0.10168214509397196
Google,Pixel 7a,2024-06-24,18,9,0.5,0.4059154295996401,0.1014080172746878
Google,Pixel 7a,2024-07-01,11,2,0.18181818181818182,0.3660430213061792,0.13555037274655962
Google,Pixel 7a,2024-07-08,11,3,0.2727272727272727,0.3226086778718358,0.11069963419625248
Google,Pixel 7a,2024-07-15,18,4,0.2222222222222222,0.30409015935331724,0.11762385313389484
Google,Pixel 7a,2024-07-22,16,3,0.1875,0.29148051023051025,0.12660225084548637
Google,Pixel 7a,2024-07-29,15,4,0.26666666666666666,0.2718223905723906,0.11812165050530254
Google,Pixel 7a,2024-08-05,20,5,0.25,0.23015572390572392,0.03939073548440781
Google,Pixel 7a,2024-08-12,22,5,0.22727272727272727,0.2377314814814815,0.03189229150579801
Google,Pixel 7a,2024-08-19,18,3,0.16666666666666666,0.22005471380471378,0.0375134245149878
Google,Pixel 7a,2024-08-26,23,5,0.21739130434782608,0.2192495608256478,0.0375094418073245
Google,Pixel 7a,2024-09-02,16,6,0.375,0.2504995608256478,0.06989360602210667
Google,Pixel 7a,2024-09-09,18,5,0.2777777777777778,0.25235141267749966,0.07055172640126228
Google,Pixel 7a,2024-09-16,16,3,0.1875,0.24193474601083298,0.07541467418084316
Google,Pixel 7a,2024-09-23,15,3,0.2,0.23738929146537846,0.0772741180426945
Google,Pixel 7a,2024-09-30,15,2,0.13333333333333333,0.2318337359098229,0.0842581915015446
Google,Pixel 7a,2024-10-07,21,12,0.5714285714285714,0.2908399470899471,0.16107320379885479
Google,Pixel 7a,2024-10-14,19,5,0.2631578947368421,0.27219959621275414,0.15577001658974363
Google,Pixel 7a,2024-10-21,18,7,0.3888888888888889,0.2907181147312727,0.16300254727384172
Google,Pixel 7a,2024-10-28,14,7,0.5,0.342801448064606,0.17304221376016482
Google,Pixel 7a,2024-11-04,9,2,0.2222222222222222,0.3465051517683097,0.16957761074136182
Google,Pixel 7a,2024-11-11,13,8,0.6153846153846154,0.42684703211019004,0.16242405344175329
Google,Pixel 7a,2024-11-18,16,6,0.375,0.39410893687209475,0.14646601082182759
Google,Pixel 7a,2024-11-25,24,10,0.4166666666666667,0.4196937321937322,0.13167736848644435
Google,Pixel 7a,2024-12-02,11,0,0.0,0.35487891737891736,0.217569655978204
Google,Pixel 7a,2024-12-09,18,1,0.05555555555555555,0.28080484330484334,0.23336465526077674
Google,Pixel 7a,2024-12-16,11,4,0.36363636363636365,0.30437386687386686,0.2334058506809304
Google,Pixel 7a,2024-12-23,13,4,0.3076923076923077,0.25309181559181565,0.17882711724932757
Google,Pixel 7a,2024-12-30,14,8,0.5714285714285714,0.2858299108299108,0.21906240057599227
Google,Pixel 7a,2025-01-06,23,7,0.30434782608695654,0.26711010406662583,0.21026827922757843
Google,Pixel 7a,2025-01-13,15,3,0.2,0.30044343739995916,0.17178651748802487
Google,Pixel 7a,2025-01-20,18,7,0.3888888888888889,0.35599899295551474,0.12400567942609794
Google,Pixel 7a,2025-01-27,7,2,0.2857142857142857,0.3430119799685017,0.127087905209552
Google,Pixel 7a,2025-02-03,15,2,0.13333333333333333,0.3139521509086727,0.15388794096218167
Google,Pixel 7a,2025-02-10,11,4,0.36363636363636365,0.27932011627663805,0.09735054062716203
Google,Pixel 7a,2025-02-17,16,3,0.1875,0.25984547859547863,0.10287333689526634
Google,Pixel 7a,2025-02-24,12,5,0.4166666666666667,0.2959565897065897,0.11497995204860523
Google,Pixel 7a,2025-03-03,18,6,0.3333333333333333,0.2866973304473304,0.10802606380512778
Google,Pixel 7a,2025-03-10,24,4,0.16666666666666666,0.26685606060606065,0.11865284677861107
Google,Pixel 7a,2025-03-17,16,7,0.4375,0.317550505050505,0.11512077606730499
Google,Pixel 7a,2025-03-24,15,8,0.5333333333333333,0.3458333333333334,0.14553540997144165
Google,Pixel 7a,2025-03-31,23,5,0.21739130434782608,0.3508152173913044,0.13941432719103516
Google,Pixel 7a,2025-04-07,19,5,0.2631578947368421,0.3252304220696669,0.13899760822692414
Google,Pixel 7a,2025-04-14,15,6,0.4,0.33634153318077803,0.14239787030445364
Google,Pixel 7a,2025-04-21,14,6,0.42857142857142855,0.3799923268315717,0.11804254308963683
Google,Pixel 7a,2025-04-28,12,2,0.16666666666666666,0.3348534379426828,0.14117067610955816
Google,Pixel 7a,2025-05-05,13,2,0.15384615384615385,0.27160557469481955,0.11748481923665234
Google,Pixel 7a,2025-05-12,18,9,0.5,0.31870702397018186,0.14486335700482297
Google,Pixel 7a,2025-05-19,23,8,0.34782608695652173,0.3328183893401285,0.14247413188963765
Google,Pixel 7a,2025-05-26,20,12,0.6,0.36615172267346185,0.17983346122777666
Google,Pixel 7a,2025-06-02,19,7,0.3684210526315789,0.35612666001682025,0.17731682817615696
Google,Pixel 7a,2025-06-09,15,6,0.4,0.39501554890570906,0.15110393415078854
Google,Pixel 7a,2025-06-16,18,5,0.2777777777777778,0.4156708195609798,0.11591735953672137
Google,Pixel 7a,2025-06-23,10,1,0.1,0.3490041528943131,0.16312826866729435
Google,Pixel 7a,2025-06-30,12,5,0.4166666666666667,0.3604775828460039,0.16543346127881559
Google,Pixel 7a,2025-07-07,22,8,0.36363636363636365,0.3210836434520645,0.11846421009266499
Google,Pixel 7a,2025-07-14,19,7,0.3684210526315789,0.3210836434520645,0.11846421009266499
Google,Pixel 7a,2025-07-28,10,2,0.2,0.2877503101187312,0.11994635140641378
Google,Pixel 7a,2025-08-04,17,6,0.35294117647058826,0.3002775432341996,0.12259236869870253
Google,Pixel 7a,2025-08-11,21,7,0.3333333333333333,0.3391664321230885,0.07355536850138168
Google,Pixel 7a,2025-08-18,14,5,0.35714285714285715,0.32924579720245356,0.06446442847909362
Google,Pixel 7a,2025-08-25,18,3,0.16666666666666666,0.29641751437417074,0.0889509959484275
Google,Pixel 7a,2025-09-01,7,4,0.5714285714285714,0.3302521008403361,0.14362401953270906
Google,Pixel 7a,2025-09-08,19,5,0.2631578947368421,0.3407784166298098,0.1341719029516975
Google,Pixel 7a,2025-09-15,19,5,0.2631578947368421,0.32581453634085217,0.1375092754112081
Google,Pixel 7a,2025-09-22,17,3,0.17647058823529413,0.29967074549117895,0.150126679739592
Google,Pixel 7a,2025-09-29,14,5,0.35714285714285715,0.29967074549117895,0.150126679739592
Google,Pixel 7a,2025-10-06,27,7,0.25925925925925924,0.315102844256611,0.13798855390926407
Google,Pixel 7a,2025-10-13,8,1,0.125,0.2406980823518491,0.08052826394433532
Google,Pixel 7a,2025-10-20,5,3,0.6,0.29683843322904213,0.1685864747499194
Google,Pixel 8,2022-10-24,20,6,0.3,,
Google,Pixel 8,2022-10-31,17,8,0.47058823529411764,,
Google,Pixel 8,2022-11-07,17,8,0.47058823529411764,0.41372549019607846,0.09848916356764206
Google,Pixel 8,2022-11-14,17,3,0.17647058823529413,0.35441176470588237,0.14331509231855
Google,Pixel 8,2022-11-21,28,7,0.25,0.3335294117647059,0.13260759814771242
Google,Pixel 8,2022-11-28,20,7,0.35,0.33627450980392154,0.11879828891307141
Google,Pixel 8,2022-12-05,17,5,0.29411764705882354,0.3352941176470588,0.11918117405502826
Google,Pixel 8,2022-12-12,15,2,0.13333333333333333,0.27908496732026145,0.12210455347253077
Google,Pixel 8,2022-12-19,12,4,0.3333333333333333,0.25620915032679736,0.08680688388064799
Google,Pixel 8,2022-12-26,12,3,0.25,0.2684640522875817,0.07804664627809597
Google,Pixel 8,2023-01-02,15,5,0.3333333333333333,0.28235294117647053,0.0814445700650423
Google,Pixel 8,2023-01-09,13,3,0.23076923076923078,0.2624811463046757,0.07600199364324818
Google,Pixel 8,2023-01-16,17,8,0.47058823529411764,0.2918929110105581,0.1148902920857536
Google,Pixel 8,2023-01-23,15,4,0.26666666666666666,0.3141151332327803,0.08778514321376228
Google,Pixel 8,2023-01-30,23,10,0.43478260869565216,0.3310233457931668,0.10100211022830997
Google,Pixel 8,2023-02-06,15,6,0.4,0.35602334579316675,0.09534162534266802
Google,Pixel 8,2023-02-13,12,5,0.4166666666666667,0.36991223468205564,0.09742227251367097
Google,Pixel 8,2023-02-20,17,5,0.29411764705882354,0.3804703040636544,0.08145023377416585
Google,Pixel 8,2023-02-27,17,2,0.11764705882352941,0.32164677465188973,0.12113155983795741
Google,Pixel 8,2023-03-06,11,6,0.5454545454545454,0.36811142111653616,0.1466135053226428
Google,Pixel 8,2023-03-13,22,7,0.3181818181818182,0.34867795603089724,0.14370773139922813
Google,Pixel 8,2023-03-20,13,4,0.3076923076923077,0.33329334064628185,0.14204598772857768
Google,Pixel 8,2023-03-27,17,6,0.35294117647058826,0.3226724256136021,0.13685277936017617
Google,Pixel 8,2023-04-03,15,5,0.3333333333333333,0.3292083733260204,0.13615093388818506
Google,Pixel 8,2023-04-10,10,3,0.3,0.3596005301887655,0.09299271377784045
Google,Pixel 8,2023-04-17,14,4,0.2857142857142857,0.31631048689872215,0.024130972307984905
Google,Pixel 8,2023-04-24,12,3,0.25,0.30494685053508586,0.036139464650679125
Google,Pixel 8,2023-05-01,13,4,0.3076923076923077,0.30494685053508586,0.036139464650679125
Google,Pixel 8,2023-05-08,14,7,0.5,0.32945665445665445,0.08794111369629669
Google,Pixel 8,2023-05-15,18,7,0.3888888888888889,0.3387159137159137,0.09129179147003198
Google,Pixel 8,2023-05-22,18,6,0.3333333333333333,0.34427146927146923,0.08946040572294617
Google,Pixel 8,2023-05-29,19,4,0.21052631578947367,0.3317401409506673,0.10347215872633679
Google,Pixel 8,2023-06-05,14,4,0.2857142857142857,0.3376925219030482,0.09874895627907462
Google,Pixel 8,2023-06-12,14,6,0.42857142857142855,0.35783904204956835,0.10361510605263885
Google,Pixel 8,2023-06-19,19,9,0.47368421052631576,0.35345307713728763,0.09672165835659462
Google,Pixel 8,2023-06-26,12,3,0.25,0.3303049289891395,0.10296331173267106
Google,Pixel 8,2023-07-03,13,5,0.38461538461538464,0.33885193753614806,0.10536542510865564
Google,Pixel 8,2023-07-10,14,3,0.21428571428571427,0.33947850395218815,0.10445696463807734
Google,Pixel 8,2023-07-17,13,5,0.38461538461538464,0.35596202043570463,0.10205174789909224
Google,Pixel 8,2023-07-24,21,9,0.42857142857142855,0.35596202043570463,0.10205174789909224
Google,Pixel 8,2023-07-31,10,4,0.4,0.3436813186813186,0.08859879461617254
Google,Pixel 8,2023-08-07,21,8,0.38095238095238093,0.3655067155067155,0.07616244083617592
Google,Pixel 8,2023-08-14,21,10,0.47619047619047616,0.38076923076923075,0.08887257662719623
Google,Pixel 8,2023-08-21,15,8,0.5333333333333333,0.4339438339438339,0.060142311188709593
Google,Pixel 8,2023-08-28,13,2,0.15384615384615385,0.39548229548229547,0.13056122151204044
Google,Pixel 8,2023-09-04,13,5,0.38461538461538464,0.38815628815628817,0.12956260227143881
Google,Pixel 8,2023-09-11,16,6,0.375,0.38398962148962146,0.12950751891522203
Google,Pixel 8,2023-09-18,11,2,0.18181818181818182,0.3508005883005883,0.15369839421574188
Google,Pixel 8,2023-09-25,9,3,0.3333333333333333,0.3269910644910645,0.14092345609537313
Google,Pixel 8,2023-10-02,24,9,0.375,0.3006021756021756,0.10473450971509632
Google,Pixel 8,2023-10-09,17,4,0.23529411764705882,0.3141768362356598,0.08540347963711713
Google,Pixel 8,2023-10-16,18,7,0.3888888888888889,0.31488908694791046,0.0861232019585789
Google,Pixel 8,2023-10-23,10,5,0.5,0.3357224202812438,0.11413552573528238
Google,Pixel 8,2023-10-30,10,4,0.4,0.3720860566448802,0.08677073183329946
Google,Pixel 8,2023-11-06,26,8,0.3076923076923077,0.36781255237137594,0.0896448591073504
Google,Pixel 8,2023-11-13,11,4,0.36363636363636365,0.3659186129774365,0.08958265784430852
Google,Pixel 8,2023-11-20,15,7,0.4666666666666667,0.40448070448070444,0.06970002161759474
Google,Pixel 8,2023-11-27,18,7,0.3888888888888889,0.40448070448070444,0.06970002161759474
Google,Pixel 8,2023-12-04,14,6,0.42857142857142855,0.3925759425759426,0.05458305983017872
Google,Pixel 8,2023-12-11,10,2,0.2,0.35924260924260926,0.09514227500520972
Google,Pixel 8,2023-12-18,11,2,0.18181818181818182,0.33826358826358827,0.11953371105706079
Google,Pixel 8,2023-12-25,17,3,0.17647058823529413,0.30706929236341,0.13500832044222721
Google,Pixel 8,2024-01-01,17,4,0.23529411764705882,0.26850720086014207,0.11126039489197045
Google,Pixel 8,2024-01-08,19,2,0.10526315789473684,0.22123624569445002,0.11013081757161837
Google,Pixel 8,2024-01-15,16,5,0.3125,0.20189100759921197,0.06890537027621346
Google,Pixel 8,2024-01-22,16,2,0.125,0.18939100759921193,0.07577717519727456
Google,Pixel 8,2024-01-29,17,8,0.47058823529411764,0.23751934984520126,0.1369871604299472
Google,Pixel 8,2024-02-05,17,8,0.47058823529411764,0.28653895768833854,0.16124765608530717
Google,Pixel 8,2024-02-12,17,5,0.29411764705882354,0.29634287925696595,0.1592851120462943
Google,Pixel 8,2024-02-19,11,3,0.2727272727272727,0.3242535650623886,0.1313247373963692
Google,Pixel 8,2024-02-26,26,6,0.23076923076923078,0.3106317701905937,0.1369078434236039
Google,Pixel 8,2024-03-04,20,6,0.3,0.33979843685726036,0.10418109398651534
Google,Pixel 8,2024-03-11,10,3,0.3,0.31136706430824074,0.08233636894123578
Google,Pixel 8,2024-03-18,16,3,0.1875,0.26418569175922113,0.04589458593060467
Google,Pixel 8,2024-03-25,13,3,0.23076923076923078,0.2536276223776224,0.044907607443163855
Google,Pixel 8,2024-04-01,21,7,0.3333333333333333,0.2637286324786325,0.05560483309292225
Google,Pixel 8,2024-04-08,16,5,0.3125,0.2773504273504273,0.055925828866715495
Google,Pixel 8,2024-04-15,11,4,0.36363636363636365,0.2879564879564879,0.06617525247734463
Google,Pixel 8,2024-04-22,11,4,0.36363636363636365,0.29856254856254855,0.07321650971373075
Google,Pixel 8,2024-04-29,5,0,0.0,0.26731254856254855,0.13982032554979976
Google,Pixel 8,2024-05-06,15,4,0.26666666666666666,0.27329545454545456,0.1387074974818147
Google,Pixel 8,2024-05-13,17,5,0.29411764705882354,0.26675950683303623,0.13621420955616723
Google,Pixel 8,2024-05-20,17,4,0.23529411764705882,0.25389185977421275,0.13466697767570376
Google,Pixel 8,2024-05-27,6,2,0.3333333333333333,0.2488413547237077,0.13022290149374358
Google,Pixel 8,2024-06-03,19,5,0.2631578947368421,0.23209494324045407,0.11843516017512577
Google,Pixel 8,2024-06-10,12,5,0.4166666666666667,0.30153938768489846,0.06541851275302102
Google,Pixel 8,2024-06-17,17,3,0.17647058823529413,0.2865067079463364,0.08302784860262584
Google,Pixel 8,2024-06-24,12,3,0.25,0.2791537667698658,0.08416476351198297
Google,Pixel 8,2024-07-01,10,2,0.2,0.2732714138286894,0.08894107555126066
Google,Pixel 8,2024-07-08,20,7,0.35,0.2760491916064672,0.09141785390835303
Google,Pixel 8,2024-07-15,12,2,0.16666666666666666,0.25996732026143793,0.10201246176572916
Google,Pixel 8,2024-07-22,11,5,0.45454545454545453,0.2662804515745692,0.11410481426590521
Google,Pixel 8,2024-07-29,6,2,0.3333333333333333,0.2924242424242424,0.10717166957033969
Google,Pixel 8,2024-08-05,14,4,0.2857142857142857,0.29837662337662335,0.10531994676435737
Google,Pixel 8,2024-08-12,10,1,0.1,0.2817099567099567,0.1292053512366213
Google,Pixel 8,2024-08-19,22,5,0.22727272727272727,0.26125541125541124,0.12590446004699488
Google,Pixel 8,2024-08-26,18,3,0.16666666666666666,0.26125541125541124,0.12590446004699488
Google,Pixel 8,2024-09-02,22,9,0.4090909090909091,0.25367965367965367,0.11261403666217587
Google,Pixel 8,2024-09-09,17,2,0.11764705882352941,0.217731941261353,0.11646144106872103
Google,Pixel 8,2024-09-16,14,2,0.14285714285714285,0.19392241745182923,0.11436748839906577
Google,Pixel 8,2024-09-23,13,2,0.15384615384615385,0.2028967764261882,0.10742538220005934
Google,Pixel 8,2024-09-30,13,2,0.15384615384615385,0.19065901418842593,0.10827212323810065
Google,Pixel 8,2024-10-07,12,2,0.16666666666666666,0.19065901418842593,0.10827212323810065
Google,Pixel 8,2024-10-14,20,4,0.2,0.1558105293399411,0.027212215199297778
Google,Pixel 8,2024-10-21,22,12,0.5454545454545454,0.2271117771117771,0.1572038959373468
Google,Pixel 8,2024-10-28,12,3,0.25,0.24496891996891998,0.15170832972310852
Google,Pixel 8,2024-11-04,24,11,0.4583333333333333,0.2957167832167832,0.16543640903743642
Google,Pixel 8,2024-11-11,14,3,0.21428571428571427,0.3057900432900433,0.15667861837163785
Google,Pixel 8,2024-11-18,25,6,0.24,0.3180122655122655,0.14616269486496627
Google,Pixel 8,2024-11-25,10,3,0.3,0.33467893217893213,0.13531337486133913
Google,Pixel 8,2024-12-02,11,2,0.18181818181818182,0.2740728715728716,0.09843782752362465
Google,Pixel 8,2024-12-09,16,8,0.5,0.3157395382395382,0.13303903711674392
Google,Pixel 8,2024-12-16,11,2,0.18181818181818182,0.26965367965367965,0.12112425696090949
Google,Pixel 8,2024-12-23,14,4,0.2857142857142857,0.2815584415584415,0.11806559148511768
Google,Pixel 8,2024-12-30,15,4,0.26666666666666666,0.286002886002886,0.11668209960383456
Google,Pixel 8,2025-01-06,15,5,0.3333333333333333,0.2915584415584416,0.11826464281336388
Google,Pixel 8,2025-01-13,15,6,0.4,0.3279220779220779,0.11109940719078228
Google,Pixel 8,2025-01-20,7,3,0.42857142857142855,0.31601731601731603,0.09097750466367205
Google,Pixel 8,2025-01-27,13,4,0.3076923076923077,0.33699633699633696,0.06450382002723143
Google,Pixel 8,2025-02-03,9,2,0.2222222222222222,0.32641432641432644,0.07832635436590595
Google,Pixel 8,2025-02-10,17,8,0.47058823529411764,0.36040125451890165,0.09051050149646742
Google,Pixel 8,2025-02-17,10,3,0.3,0.354845698963346,0.09347856268757448
Google,Pixel 8,2025-02-24,16,4,0.25,0.32984569896334603,0.09888874364625919
Google,Pixel 8,2025-03-03,25,6,0.24,0.2984171275347746,0.09087779423269142
Google,Pixel 8,2025-03-10,11,6,0.5454545454545454,0.3380441671618142,0.1362450077550674
Google,Pixel 8,2025-03-24,10,5,0.5,0.38434046345811046,0.13621189173275988
Google,Pixel 8,2025-03-31,15,3,0.2,0.3392424242424243,0.14636128362498274
Google,Pixel 8,2025-04-07,16,6,0.375,0.35174242424242425,0.14553986607483155
Google,Pixel 8,2025-04-14,13,4,0.3076923076923077,0.3613578088578089,0.13924325566069062
