device_brand,device_model,week_start,total_reviews,total_complaints,complaint_rate,roll_mean,roll_std,z_score,z_anomaly,iso_pred,iso_anomaly,strong_signal
Google,Pixel 6,2024-08-05,9,2,0.2222222222222222,0.2430809930809931,0.1405390209317399,-0.14841978206822742,False,1,False,False
Google,Pixel 6,2024-08-12,11,2,0.1818181818181818,0.2019554519554519,0.1076611829866643,-0.1870429952433687,False,1,False,False
Google,Pixel 6,2024-08-19,17,6,0.3529411764705882,0.2094969300851653,0.1176688698019985,1.2190500905362367,False,1,False,False
Google,Pixel 6,2024-08-26,16,6,0.375,0.2164413745296098,0.1272762932618155,1.2457828666036412,False,1,False,False
Google,Pixel 6,2024-09-02,15,4,0.2666666666666666,0.2497747078629431,0.1043261465985345,0.16191491159667545,False,1,False,False
Google,Pixel 6,2024-09-09,14,2,0.1428571428571428,0.2569175650058002,0.0928574223881479,-1.228339310043306,False,1,False,False
Google,Pixel 6,2024-09-16,15,7,0.4666666666666667,0.297658305746541,0.1232433167055314,1.3713389532021596,False,1,False,False
Google,Pixel 6,2024-09-23,15,5,0.3333333333333333,0.3229108309990663,0.1095191386513826,0.09516603638970846,False,1,False,False
Google,Pixel 6,2024-09-30,14,4,0.2857142857142857,0.3117063492063492,0.109270972827396,-0.23786796090047144,False,1,False,False
Google,Pixel 6,2024-10-07,14,7,0.5,0.3325396825396825,0.1330751468494201,1.2583891239271416,False,1,False,False
Google,Pixel 6,2024-10-14,11,3,0.2727272727272727,0.3335497835497835,0.1324968843920725,-0.459048611607579,False,1,False,False
Google,Pixel 6,2024-10-21,16,4,0.25,0.3514069264069264,0.1062833379968768,-0.9541187576354282,False,1,False,False
Google,Pixel 6,2024-10-28,11,3,0.2727272727272727,0.3190836940836941,0.0928629869972631,-0.49919158165553745,False,1,False,False
Google,Pixel 6,2024-11-04,21,8,0.3809523809523809,0.327020202020202,0.0962958202800335,0.5600677036172615,False,1,False,False
Google,Pixel 6,2024-11-11,17,8,0.4705882352941176,0.357832526950174,0.1091545970335197,1.0329909267066237,False,1,False,False
Google,Pixel 6,2024-11-18,16,8,0.5,0.357832526950174,0.1091545970335197,1.3024414629662235,False,1,False,False
Google,Pixel 6,2024-11-25,19,7,0.3684210526315789,0.3737814902675584,0.1009124633156042,-0.053119678777582634,False,1,False,False
Google,Pixel 6,2024-12-02,15,5,0.3333333333333333,0.3876703791564472,0.0849392899914127,-0.6397162706282018,False,1,False,False
Google,Pixel 6,2024-12-09,22,7,0.3181818181818182,0.3952461367322049,0.0739537756911476,-1.042060636257838,False,1,False,False
Google,Pixel 6,2024-12-16,14,3,0.2142857142857142,0.367468358954427,0.105127102217242,-1.4571184921673714,False,1,False,False
Google,Pixel 6,2024-12-23,17,7,0.4117647058823529,0.3576644373857996,0.0959273624041394,0.5639711875807689,False,1,False,False
Google,Pixel 6,2024-12-30,11,3,0.2727272727272727,0.3197856495070117,0.069794539066616,-0.6742415296248857,False,1,False,False
Google,Pixel 6,2025-01-06,10,1,0.1,0.2750488074017486,0.1079707436858978,-1.621261477192288,False,1,False,False
Google,Pixel 6,2025-01-13,20,9,0.45,0.294493251846193,0.129019938591205,1.2052923745881208,False,1,False,False
Google,Pixel 6,2025-01-20,15,6,0.4,0.3081296154825567,0.1361510528949419,0.6747680797469352,False,1,False,False
Google,Pixel 6,2025-01-27,11,2,0.1818181818181818,0.3027183600713012,0.1411791460476782,-0.856360033600782,False,1,False,False
Google,Pixel 6,2025-02-03,10,3,0.3,0.2840909090909091,0.1309138256719516,0.12152338248029222,False,1,False,False
Google,Pixel 6,2025-02-10,13,5,0.3846153846153846,0.3027389277389278,0.1368076716499593,0.5984785494043684,False,1,False,False
Google,Pixel 6,2025-02-17,18,5,0.2777777777777778,0.3323685573685573,0.0978102158121882,-0.558129630299588,False,1,False,False
Google,Pixel 6,2025-02-24,15,3,0.2,0.2907018907018907,0.0906662049539366,-1.000393594812667,False,1,False,False
Google,Pixel 6,2025-03-03,15,5,0.3333333333333333,0.2795907795907796,0.0777591487449573,0.6911412304528208,False,1,False,False
Google,Pixel 6,2025-03-10,19,10,0.5263157894736842,0.3370070475333633,0.1111453181627474,1.7032543076904116,False,1,False,False
Google,Pixel 6,2025-03-17,20,4,0.2,0.3203403808666966,0.1244999209537884,-0.9665900182488008,False,1,False,False
Google,Pixel 6,2025-03-24,17,6,0.3529411764705882,0.3150613461758972,0.1218732768994176,0.310813258315466,False,1,False,False
Google,Pixel 6,2025-03-31,20,9,0.45,0.343765049879601,0.1312558100020829,0.809373315502858,False,1,False,False
Google,Pixel 6,2025-04-07,7,3,0.4285714285714285,0.381860287974839,0.1130987953987616,0.4130118312215106,False,1,False,False
Google,Pixel 6,2025-04-14,20,8,0.4,0.3929713990859502,0.1106256124847143,0.06353502372717719,False,1,False,False
Google,Pixel 6,2025-04-21,16,5,0.3125,0.3573354341736695,0.0919407617324209,-0.4876556744673918,False,1,False,False
Google,Pixel 6,2025-04-28,15,5,0.3333333333333333,0.3795576563958917,0.0549985770267897,-0.840463982187077,False,1,False,False
Google,Pixel 6,2025-05-05,17,5,0.2941176470588235,0.3697537348272642,0.0650216491609064,-1.1632446845706297,False,1,False,False
Google,Pixel 6,2025-05-12,20,8,0.4,0.3614204014939309,0.0551321704888893,0.6997656388994156,False,1,False,False
Google,Pixel 6,2025-05-19,10,4,0.4,0.3566584967320261,0.0490731121402295,0.8832026618593672,False,1,False,False
Google,Pixel 6,2025-05-26,12,4,0.3333333333333333,0.345547385620915,0.044644570278915,-0.2735842726511859,False,1,False,False
Google,Pixel 6,2025-06-02,10,4,0.4,0.3601307189542484,0.0459621673262219,0.8674369239982676,False,1,False,False
Google,Pixel 6,2025-06-09,14,2,0.1428571428571428,0.3283846872082166,0.1010004434948742,-1.8368983138226456,False,1,False,False
Google,Pixel 6,2025-06-16,16,6,0.375,0.3418650793650794,0.1009097412945502,0.32836196198542905,False,1,False,False
Google,Pixel 6,2025-06-23,16,5,0.3125,0.327281746031746,0.0970777798086539,-0.15226703846010575,False,1,False,False
Google,Pixel 6,2025-06-30,16,3,0.1875,0.2918650793650794,0.1037742039812523,-1.005693856094852,False,1,False,False
Google,Pixel 6,2025-07-07,16,4,0.25,0.2779761904761904,0.1026850412040373,-0.27244660125909775,False,1,False,False
Google,Pixel 6,2025-07-14,18,5,0.2777777777777778,0.2576058201058201,0.0840733082233758,0.23993295967802833,False,1,False,False
Google,Pixel 6,2025-07-21,11,5,0.4545454545454545,0.309553872053872,0.0946234282340526,1.5323010928429204,False,1,False,False
Google,Pixel 6,2025-07-28,16,5,0.3125,0.2991372053872054,0.0892663522206344,0.14969576195705375,False,1,False,False
Google,Pixel 6,2025-08-04,11,4,0.3636363636363636,0.3076599326599326,0.093153812641122,0.6009032737294605,False,1,False,False
Google,Pixel 6,2025-08-11,18,10,0.5555555555555556,0.3690025252525252,0.1164684613841626,1.6017471861991808,False,1,False,False
Google,Pixel 6,2025-08-18,16,3,0.1875,0.3585858585858585,0.1311144816378953,-1.3048585972246296,False,1,False,False
Google,Pixel 6,2025-08-25,13,3,0.2307692307692307,0.3507511007511008,0.1381259427598039,-0.8686410936612704,False,1,False,False
Google,Pixel 6,2025-09-01,15,9,0.6,0.374993524993525,0.1692450622114131,1.329471430755287,False,1,False,False
Google,Pixel 6,2025-09-08,7,2,0.2857142857142857,0.3705292392792392,0.1715606121656461,-0.49437311102074244,False,1,False,False
Google,Pixel 6,2025-09-15,10,3,0.3,0.3599231786731787,0.1740213486687536,-0.3443438355787103,False,1,False,False
Google,Pixel 6,2025-09-22,14,5,0.3571428571428571,0.3268543956043956,0.1460079352526579,0.20744394122175028,False,1,False,False
Google,Pixel 6,2025-09-29,16,7,0.4375,0.3685210622710622,0.1334149326836073,0.5170256158095957,False,1,False,False
Google,Pixel 6,2025-10-06,14,4,0.2857142857142857,0.3776785714285713,0.1235928449649519,-0.7440906934407455,False,1,False,False
Google,Pixel 6,2025-10-13,9,5,0.5555555555555556,0.370271164021164,0.107944562073064,1.716477309982312,False,1,False,False
Google,Pixel 7a,2022-10-17,9,4,0.4444444444444444,,,0.0,False,-1,True,False
Google,Pixel 7a,2022-10-24,16,6,0.375,,,0.0,False,-1,True,False
Google,Pixel 7a,2022-10-31,19,3,0.1578947368421052,0.3257797270955165,0.1494813037819124,-1.123116978551038,False,1,False,False
Google,Pixel 7a,2022-11-07,14,7,0.5,0.3693347953216374,0.1499487112080497,0.8713993179779201,False,1,False,False
Google,Pixel 7a,2022-11-14,14,6,0.4285714285714285,0.3811821219715957,0.1325339871069695,0.3575634268180918,False,1,False,False
Google,Pixel 7a,2022-11-21,18,4,0.2222222222222222,0.3546888053467,0.1351428175875363,-0.9801969907773677,False,1,False,False
Google,Pixel 7a,2022-11-28,16,8,0.5,0.3639480646059593,0.1441268684021367,0.9439734374470299,False,1,False,False
Google,Pixel 7a,2022-12-05,19,7,0.3684210526315789,0.3628515733778891,0.1440509767859129,0.038663252259421604,False,1,False,False
Google,Pixel 7a,2022-12-12,15,2,0.1333333333333333,0.3587580061264271,0.151211238655213,-1.4907931103395027,False,1,False,False
Google,Pixel 7a,2022-12-19,14,6,0.4285714285714285,0.3468532442216652,0.1402843301743044,0.5825182630749123,False,1,False,False
Google,Pixel 7a,2022-12-26,14,4,0.2857142857142857,0.3230437204121414,0.1356887736785868,-0.275110708762686,False,1,False,False
Google,Pixel 7a,2023-01-02,16,11,0.6875,0.4005900167084377,0.1890185458255985,1.5178932947473058,False,-1,True,False
Google,Pixel 7a,2023-01-09,24,7,0.2916666666666667,0.3658677944862155,0.1862193375780918,-0.398460915953115,False,1,False,False
Google,Pixel 7a,2023-01-16,9,1,0.1111111111111111,0.3229828042328042,0.2131890816636873,-0.9938205627994006,False,1,False,False
Google,Pixel 7a,2023-01-23,14,4,0.2857142857142857,0.3483796296296296,0.1943192995673495,-0.3224864645707751,False,1,False,False
Google,Pixel 7a,2023-01-30,16,3,0.1875,0.3082010582010582,0.1992814973457028,-0.6056812087861448,False,1,False,False
Google,Pixel 7a,2023-02-06,17,3,0.1764705882352941,0.2899937752878929,0.206602907431515,-0.5494752637507272,False,1,False,False
Google,Pixel 7a,2023-02-13,16,7,0.4375,0.2483271086212262,0.1155456860060604,1.6372129321111273,False,1,False,False
Google,Pixel 7a,2023-02-20,14,6,0.4285714285714285,0.2711445689386866,0.1372879502241614,1.1466910196830677,False,1,False,False
Google,Pixel 7a,2023-02-27,17,7,0.4117647058823529,0.3212535014005602,0.1211096949040434,0.7473489595816899,False,1,False,False
Google,Pixel 7a,2023-03-06,14,5,0.3571428571428571,0.3331582633053221,0.1204262935298596,0.1991640956016638,False,1,False,False
Google,Pixel 7a,2023-03-13,10,3,0.3,0.3519082633053221,0.1002858181628909,-0.5176032290129923,False,1,False,False
Google,Pixel 7a,2023-03-20,20,9,0.45,0.3974964985994398,0.057723676967796,0.9095661288149034,False,1,False,False
Google,Pixel 7a,2023-03-27,16,6,0.375,0.3870798319327731,0.0546166367907722,-0.22117495039193039,False,1,False,False
Google,Pixel 7a,2023-04-03,19,10,0.5263157894736842,0.4033705587498157,0.0787244024061409,1.5617169132588822,False,1,False,False
Google,Pixel 7a,2023-04-10,17,9,0.5294117647058824,0.4229784018870706,0.0943363943436739,1.1282322539386844,False,1,False,False
Google,Pixel 7a,2023-04-17,23,8,0.3478260869565217,0.4214256068560147,0.0957035641363769,-0.7690363526546853,False,1,False,False
Google,Pixel 7a,2023-04-24,12,4,0.3333333333333333,0.4269811624115703,0.087893966130658,-1.0654636854027686,False,1,False,False
Google,Pixel 7a,2023-05-01,14,3,0.2142857142857142,0.3876954481258559,0.1217177300961449,-1.4246875430815646,False,1,False,False
Google,Pixel 7a,2023-05-08,17,4,0.2352941176470588,0.3644111344003657,0.1370314304335898,-0.9422438074590596,False,1,False,False
Google,Pixel 7a,2023-05-15,17,4,0.2352941176470588,0.3159075224292615,0.1185162850149984,-0.6801884211271133,False,1,False,False
Google,Pixel 7a,2023-05-22,10,3,0.3,0.2776722283116145,0.0567942084563688,0.3931346574807614,False,1,False,False
Google,Pixel 7a,2023-05-29,20,6,0.3,0.2697012138188608,0.0475891871005679,0.6366737493773583,False,1,False,False
Google,Pixel 7a,2023-06-05,13,4,0.3076923076923077,0.2654277095453566,0.0414930191516773,1.018595392937142,False,1,False,False
Google,Pixel 7a,2023-06-12,13,4,0.3076923076923077,0.2809954751131222,0.0355668773449563,0.7506094032449937,False,1,False,False
Google,Pixel 7a,2023-06-19,15,7,0.4666666666666667,0.3195575666163902,0.0771854671714687,1.9059170779321888,False,1,False,False
Google,Pixel 7a,2023-06-26,12,4,0.3333333333333333,0.3358974358974358,0.0652310917585961,-0.039307981745754,False,1,False,False
Google,Pixel 7a,2023-07-03,6,4,0.6666666666666666,0.397008547008547,0.1462789987471493,1.8434506796442969,False,1,False,False
Google,Pixel 7a,2023-07-10,17,7,0.4117647058823529,0.4156359979889392,0.1383567286576122,-0.02798051200073147,False,1,False,False
Google,Pixel 7a,2023-07-17,8,4,0.5,0.4476872800402212,0.130395290020662,0.40118565595037614,False,1,False,False
Google,Pixel 7a,2023-07-24,24,8,0.3333333333333333,0.4519607843137255,0.1252064807507642,-0.947454558814186,False,1,False,False
Google,Pixel 7a,2023-07-31,22,7,0.3181818181818182,0.4272133095662507,0.1359332467612243,-0.8020958373484119,False,1,False,False
Google,Pixel 7a,2023-08-07,16,7,0.4375,0.4445744206773618,0.1279633970037933,-0.05528472081084321,False,1,False,False
Google,Pixel 7a,2023-08-14,21,5,0.238095238095238,0.3731458492487904,0.0944135552524119,-1.4304154821042225,False,1,False,False
Google,Pixel 7a,2023-08-21,18,7,0.3888888888888889,0.3693332130832131,0.0929933407500137,0.21029114179525718,False,1,False,False
Google,Pixel 7a,2023-08-28,14,5,0.3571428571428571,0.3455236892736892,0.0676937842786452,0.17164305398174193,False,1,False,False
Google,Pixel 7a,2023-09-04,19,6,0.3157894736842105,0.3425997126655021,0.0686971078188251,-0.39026736106559595,False,1,False,False
Google,Pixel 7a,2023-09-11,13,4,0.3076923076923077,0.3408514609172504,0.0695707095827707,-0.4766251979289082,False,1,False,False
Google,Pixel 7a,2023-09-18,12,5,0.4166666666666667,0.3373792386950282,0.064086013313803,1.2372033127322237,False,1,False,False
Google,Pixel 7a,2023-09-25,17,5,0.2941176470588235,0.3467163068556257,0.0490433542838771,-1.0724931148131915,False,1,False,False
Google,Pixel 7a,2023-10-02,13,7,0.5384615384615384,0.3716450817844006,0.093043320285365,1.792890195293007,False,1,False,False
Google,Pixel 7a,2023-10-09,12,6,0.5,0.3954546055939245,0.1059703800266723,0.9865529818781614,False,1,False,False
Google,Pixel 7a,2023-10-16,12,3,0.25,0.3844896933132227,0.1185223527047433,-1.1347200780620377,False,1,False,False
Google,Pixel 7a,2023-10-23,12,5,0.4166666666666667,0.4026520864756158,0.1126019755395139,0.12446122835680576,False,1,False,False
Google,Pixel 7a,2023-10-30,18,7,0.3888888888888889,0.3980224568459862,0.1124815014158694,-0.08120062269909116,False,1,False,False
Google,Pixel 7a,2023-11-06,22,7,0.3181818181818182,0.4020331520331521,0.1083902623245564,-0.7736057838872574,False,1,False,False
Google,Pixel 7a,2023-11-13,14,5,0.3571428571428571,0.3718133718133718,0.0856332506525642,-0.1713179700492361,False,1,False,False
Google,Pixel 7a,2023-11-20,11,6,0.5454545454545454,0.3793891293891294,0.1000403528654031,1.6599843094200675,False,1,False,False
Google,Pixel 7a,2023-11-27,16,7,0.4375,0.4106391293891294,0.0785064487621855,0.3421485882292104,False,1,False,False
Google,Pixel 7a,2023-12-04,6,4,0.6666666666666666,0.452305796055796,0.1310827330035121,1.635309744458313,False,-1,True,False
Google,Pixel 7a,2023-12-11,21,7,0.3333333333333333,0.4430465367965367,0.1382257240442609,-0.7937249323293284,False,1,False,False
Google,Pixel 7a,2023-12-18,15,5,0.3333333333333333,0.4455717893217892,0.135601830072701,-0.8277060562403976,False,1,False,False
Google,Pixel 7a,2023-12-25,17,5,0.2941176470588235,0.435067587641117,0.1458738723966314,-0.9662452793400199,False,1,False,False
Google,Pixel 7a,2024-01-01,17,8,0.4705882352941176,0.4225898692810457,0.1375050606061384,0.34906617837546833,False,1,False,False
Google,Pixel 7a,2024-01-08,13,2,0.1538461538461538,0.3753142282554047,0.1750023792083246,-1.2655146484929392,False,1,False,False
Google,Pixel 7a,2024-01-15,17,2,0.1176470588235294,0.2838109602815485,0.1299216703851562,-1.2789544728406115,False,1,False,False
Google,Pixel 7a,2024-01-22,9,1,0.1111111111111111,0.2467739232445114,0.1439031076622465,-0.942737195445515,False,1,False,False
Google,Pixel 7a,2024-01-29,15,6,0.4,0.2578850343556226,0.1541333710501874,0.9220259355652667,False,1,False,False
Google,Pixel 7a,2024-02-05,17,4,0.2352941176470588,0.2480811127869951,0.1532359790533307,-0.08344642830575744,False,1,False,False
Google,Pixel 7a,2024-02-12,15,5,0.3333333333333333,0.2252052957935311,0.1200208564418162,0.9009103979542139,False,1,False,False
Google,Pixel 7a,2024-02-19,19,8,0.4210526315789473,0.2697397087489966,0.1366668929010879,1.1071658952505987,False,1,False,False
Google,Pixel 7a,2024-02-26,18,4,0.2222222222222222,0.2871689026487787,0.1189052350745596,-0.5462053910900696,False,1,False,False
Google,Pixel 7a,2024-03-04,16,5,0.3125,0.3207337174635936,0.0819487796263748,-0.10047394849725866,False,1,False,False
Google,Pixel 7a,2024-03-11,21,7,0.3333333333333333,0.3096226063524825,0.0730929250248525,0.3243915464155917,False,1,False,False
Google,Pixel 7a,2024-03-18,17,4,0.2352941176470588,0.3096226063524825,0.0730929250248525,-1.0169040119840753,False,1,False,False
Google,Pixel 7a,2024-03-25,18,3,0.1666666666666666,0.2818448285747047,0.0916050772952112,-1.257333821539816,False,1,False,False
Google,Pixel 7a,2024-04-01,17,9,0.5294117647058824,0.2999046840958606,0.1279930280060195,1.7931217362810425,False,1,False,False
Google,Pixel 7a,2024-04-08,11,2,0.1818181818181818,0.2931706773618538,0.1338273904311173,-0.8320605758279849,False,1,False,False
Google,Pixel 7a,2024-04-15,11,4,0.3636363636363636,0.3016934046345811,0.1368976413934951,0.4524764515389656,False,1,False,False
Google,Pixel 7a,2024-04-22,14,7,0.5,0.3294711824123589,0.1596243165330659,1.0683135332474005,False,1,False,False
Google,Pixel 7a,2024-04-29,15,5,0.3333333333333333,0.3458110516934047,0.1529334893713218,-0.08158918240448661,False,1,False,False
Google,Pixel 7a,2024-05-06,13,4,0.3076923076923077,0.3693153251976781,0.1288323589602176,-0.47831940672916734,False,1,False,False
Google,Pixel 7a,2024-05-13,11,3,0.2727272727272727,0.3265345765345765,0.1055519879263681,-0.5097706340200735,False,1,False,False
Google,Pixel 7a,2024-05-20,19,8,0.4210526315789473,0.3664069848280375,0.0826535963488309,0.6611405814731098,False,1,False,False
Google,Pixel 7a,2024-05-27,15,8,0.5333333333333333,0.3946898131108657,0.1069722432937118,1.2960700454023064,False,1,False,False
Google,Pixel 7a,2024-06-03,15,5,0.3333333333333333,0.3669120353330879,0.0951420587278646,-0.35293226201673816,False,1,False,False
Google,Pixel 7a,2024-06-10,19,5,0.2631578947368421,0.3552161289003394,0.1039968112915562,-0.8852024693854412,False,1,False,False
Google,Pixel 7a,2024-06-17,13,5,0.3846153846153846,0.3680366417208522,0.1016821450939719,0.16304477919118193,False,1,False,False
Google,Pixel 7a,2024-06-24,18,9,0.5,0.4059154295996401,0.1014080172746878,0.9277823679907812,False,1,False,False
Google,Pixel 7a,2024-07-01,11,2,0.1818181818181818,0.3660430213061792,0.1355503727465596,-1.359087664276993,False,1,False,False
Google,Pixel 7a,2024-07-08,11,3,0.2727272727272727,0.3226086778718358,0.1106996341962524,-0.4506013547988016,False,1,False,False
Google,Pixel 7a,2024-07-15,18,4,0.2222222222222222,0.3040901593533172,0.1176238531338948,-0.6960147533842665,False,1,False,False
Google,Pixel 7a,2024-07-22,16,3,0.1875,0.2914805102305102,0.1266022508454863,-0.8213164421335197,False,1,False,False
Google,Pixel 7a,2024-07-29,15,4,0.2666666666666666,0.2718223905723906,0.1181216505053025,-0.04364757759198899,False,1,False,False
Google,Pixel 7a,2024-08-05,20,5,0.25,0.2301557239057239,0.0393907354844078,0.5037802886958318,False,1,False,False
Google,Pixel 7a,2024-08-12,22,5,0.2272727272727272,0.2377314814814815,0.031892291505798,-0.3279398787275252,False,1,False,False
Google,Pixel 7a,2024-08-19,18,3,0.1666666666666666,0.2200547138047137,0.0375134245149878,-1.4231717799241945,False,1,False,False
Google,Pixel 7a,2024-08-26,23,5,0.217391304347826,0.2192495608256478,0.0375094418073245,-0.04954103255833973,False,1,False,False
Google,Pixel 7a,2024-09-02,16,6,0.375,0.2504995608256478,0.0698936060221066,1.7812851026025764,False,1,False,False
Google,Pixel 7a,2024-09-09,18,5,0.2777777777777778,0.2523514126774996,0.0705517264012622,0.3603932376603515,False,1,False,False
Google,Pixel 7a,2024-09-16,16,3,0.1875,0.2419347460108329,0.0754146741808431,-0.721805757329128,False,1,False,False
Google,Pixel 7a,2024-09-23,15,3,0.2,0.2373892914653784,0.0772741180426945,-0.4838527104860717,False,1,False,False
Google,Pixel 7a,2024-09-30,15,2,0.1333333333333333,0.2318337359098229,0.0842581915015446,-1.1690305811356503,False,1,False,False
Google,Pixel 7a,2024-10-07,21,12,0.5714285714285714,0.2908399470899471,0.1610732037988547,1.7419944330965087,False,-1,True,False
Google,Pixel 7a,2024-10-14,19,5,0.2631578947368421,0.2721995962127541,0.1557700165897436,-0.058045198131585256,False,1,False,False
Google,Pixel 7a,2024-10-21,18,7,0.3888888888888889,0.2907181147312727,0.1630025472738417,0.6022652762149224,False,1,False,False
Google,Pixel 7a,2024-10-28,14,7,0.5,0.342801448064606,0.1730422137601648,0.9084404811953575,False,1,False,False
Google,Pixel 7a,2024-11-04,9,2,0.2222222222222222,0.3465051517683097,0.1695776107413618,-0.7328970434407327,False,1,False,False
Google,Pixel 7a,2024-11-11,13,8,0.6153846153846154,0.42684703211019,0.1624240534417532,1.16077378491257,False,1,False,False
Google,Pixel 7a,2024-11-18,16,6,0.375,0.3941089368720947,0.1464660108218275,-0.13046669848433487,False,1,False,False
Google,Pixel 7a,2024-11-25,24,10,0.4166666666666667,0.4196937321937322,0.1316773684864443,-0.022988502594332473,False,1,False,False
Google,Pixel 7a,2024-12-02,11,0,0.0,0.3548789173789173,0.217569655978204,-1.6311048329941233,False,-1,True,False
Google,Pixel 7a,2024-12-09,18,1,0.0555555555555555,0.2808048433048433,0.2333646552607767,-0.9652245216722288,False,-1,True,False
Google,Pixel 7a,2024-12-16,11,4,0.3636363636363636,0.3043738668738668,0.2334058506809304,0.2539032187479721,False,1,False,False
Google,Pixel 7a,2024-12-23,13,4,0.3076923076923077,0.2530918155918156,0.1788271172493275,0.3053255733265892,False,1,False,False
Google,Pixel 7a,2024-12-30,14,8,0.5714285714285714,0.2858299108299108,0.2190624005759922,1.3037319953023483,False,1,False,False
Google,Pixel 7a,2025-01-06,23,7,0.3043478260869565,0.2671101040666258,0.2102682792275784,0.1770962417970208,False,1,False,False
Google,Pixel 7a,2025-01-13,15,3,0.2,0.3004434373999591,0.1717865174880248,-0.5846991886715498,False,1,False,False
Google,Pixel 7a,2025-01-20,18,7,0.3888888888888889,0.3559989929555147,0.1240056794260979,0.26522894826744764,False,1,False,False
Google,Pixel 7a,2025-01-27,7,2,0.2857142857142857,0.3430119799685017,0.127087905209552,-0.45085088277865065,False,1,False,False
Google,Pixel 7a,2025-02-03,15,2,0.1333333333333333,0.3139521509086727,0.1538879409621816,-1.173703517286822,False,1,False,False
Google,Pixel 7a,2025-02-10,11,4,0.3636363636363636,0.279320116276638,0.097350540627162,0.8661096981746018,False,1,False,False
Google,Pixel 7a,2025-02-17,16,3,0.1875,0.2598454785954786,0.1028733368952663,-0.7032480988648434,False,1,False,False
Google,Pixel 7a,2025-02-24,12,5,0.4166666666666667,0.2959565897065897,0.1149799520486052,1.0498358610294904,False,1,False,False
Google,Pixel 7a,2025-03-03,18,6,0.3333333333333333,0.2866973304473304,0.1080260638051277,0.43171065614434806,False,1,False,False
Google,Pixel 7a,2025-03-10,24,4,0.1666666666666666,0.2668560606060606,0.118652846778611,-0.8443909831032783,False,1,False,False
Google,Pixel 7a,2025-03-17,16,7,0.4375,0.317550505050505,0.1151207760673049,1.0419448082887053,False,1,False,False
Google,Pixel 7a,2025-03-24,15,8,0.5333333333333333,0.3458333333333334,0.1455354099714416,1.2883462522062024,False,1,False,False
Google,Pixel 7a,2025-03-31,23,5,0.217391304347826,0.3508152173913044,0.1394143271910351,-0.9570315743851187,False,1,False,False
Google,Pixel 7a,2025-04-07,19,5,0.2631578947368421,0.3252304220696669,0.1389976082269241,-0.44657262901593753,False,1,False,False
Google,Pixel 7a,2025-04-14,15,6,0.4,0.336341533180778,0.1423978703044536,0.4470464809840002,False,1,False,False
Google,Pixel 7a,2025-04-21,14,6,0.4285714285714285,0.3799923268315717,0.1180425430896368,0.4115389288332069,False,1,False,False
Google,Pixel 7a,2025-04-28,12,2,0.1666666666666666,0.3348534379426828,0.1411706761095581,-1.191371862138648,False,1,False,False
Google,Pixel 7a,2025-05-05,13,2,0.1538461538461538,0.2716055746948195,0.1174848192366523,-1.0023373369750883,False,1,False,False
Google,Pixel 7a,2025-05-12,18,9,0.5,0.3187070239701818,0.1448633570048229,1.2514757339482507,False,1,False,False
Google,Pixel 7a,2025-05-19,23,8,0.3478260869565217,0.3328183893401285,0.1424741318896376,0.10533629801666992,False,1,False,False
Google,Pixel 7a,2025-05-26,20,12,0.6,0.3661517226734618,0.1798334612277766,1.3003602095515836,False,-1,True,False
Google,Pixel 7a,2025-06-02,19,7,0.3684210526315789,0.3561266600168202,0.1773168281761569,0.06933573502986848,False,1,False,False
Google,Pixel 7a,2025-06-09,15,6,0.4,0.395015548905709,0.1511039341507885,0.03298690482351687,False,1,False,False
Google,Pixel 7a,2025-06-16,18,5,0.2777777777777778,0.4156708195609798,0.1159173595367213,-1.1895805971970836,False,1,False,False
Google,Pixel 7a,2025-06-23,10,1,0.1,0.3490041528943131,0.1631282686672943,-1.526431653622007,False,1,False,False
Google,Pixel 7a,2025-06-30,12,5,0.4166666666666667,0.3604775828460039,0.1654334612788155,0.33964763468234377,False,1,False,False
Google,Pixel 7a,2025-07-07,22,8,0.3636363636363636,0.3210836434520645,0.1184642100926649,0.3592031732707586,False,1,False,False
Google,Pixel 7a,2025-07-14,19,7,0.3684210526315789,0.3210836434520645,0.1184642100926649,0.39959249415908993,False,1,False,False
Google,Pixel 7a,2025-07-28,10,2,0.2,0.2877503101187312,0.1199463514064137,-0.7315796528183437,False,1,False,False
Google,Pixel 7a,2025-08-04,17,6,0.3529411764705882,0.3002775432341996,0.1225923686987025,0.4295832913206938,False,1,False,False
Google,Pixel 7a,2025-08-11,21,7,0.3333333333333333,0.3391664321230885,0.0735553685013816,-0.07930214896069242,False,1,False,False
Google,Pixel 7a,2025-08-18,14,5,0.3571428571428571,0.3292457972024535,0.0644644284790936,0.4327512179752103,False,1,False,False
Google,Pixel 7a,2025-08-25,18,3,0.1666666666666666,0.2964175143741707,0.0889509959484275,-1.4586778520471178,False,1,False,False
Google,Pixel 7a,2025-09-01,7,4,0.5714285714285714,0.3302521008403361,0.143624019532709,1.6792210061584414,False,1,False,False
Google,Pixel 7a,2025-09-08,19,5,0.2631578947368421,0.3407784166298098,0.1341719029516975,-0.5785154729519745,False,1,False,False
Google,Pixel 7a,2025-09-15,19,5,0.2631578947368421,0.3258145363408521,0.1375092754112081,-0.45565392891964146,False,1,False,False
Google,Pixel 7a,2025-09-22,17,3,0.1764705882352941,0.2996707454911789,0.150126679739592,-0.8206413241775968,False,1,False,False
